family,group,module,metric_name,zone,side,views,source_spaces,scope,status,catalog_role,function_template,notes
F7,area_volume,area_volume_convexity.py,brow_ridge_R_convexity_index,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,brow_ridge_R_depth_curvature_proxy,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,brow_ridge_R_icp_refined_residual,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,brow_ridge_R_laplacian_curvature_proxy,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,brow_ridge_R_normal_gradient_proxy,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,brow_ridge_R_normal_variance,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F1,distances,distances.py,brow_ridge_R_regional_mean_vertex_distance,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F1,distances,distances.py,brow_ridge_R_regional_median_vertex_distance,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F1,distances,distances.py,brow_ridge_R_regional_p95_vertex_distance,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,brow_ridge_R_regional_signed_normal_displacement_mean,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,brow_ridge_R_regional_signed_normal_displacement_median,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,brow_ridge_R_regional_signed_normal_displacement_p95,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,brow_ridge_R_stable_anchor_unstable_residual,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F7,area_volume,area_volume_convexity.py,brow_ridge_R_surface_area_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,brow_ridge_R_tps_bending_energy_proxy,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,brow_ridge_projection_L_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,brow_ridge_projection_R_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,canthal_tilt_3d_L,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,canthal_tilt_3d_R,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,canthal_tilt_L,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,canthal_tilt_R,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,canthal_tilt_asymmetry_deg,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,canthal_tilt_mean_deg,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_arap_deformation_energy,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_bbox_area_ratio,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_bbox_volume_ratio,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_convexity_index,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_depth_curvature_proxy,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_L_icp_refined_residual,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_laplacian_curvature_proxy,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_normal_gradient_proxy,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_normal_variance,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_regional_mean_vertex_distance,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_regional_median_vertex_distance,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_regional_p95_vertex_distance,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_L_regional_signed_normal_displacement_mean,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_L_regional_signed_normal_displacement_median,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_L_regional_signed_normal_displacement_p95,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_L_stable_anchor_unstable_residual,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_surface_area_ratio,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_L_tps_bending_energy_proxy,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_arap_deformation_energy,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_bbox_area_ratio,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_bbox_volume_ratio,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_convexity_index,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_depth_curvature_proxy,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_R_icp_refined_residual,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_laplacian_curvature_proxy,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_normal_gradient_proxy,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_normal_variance,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_regional_mean_vertex_distance,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_regional_median_vertex_distance,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_regional_p95_vertex_distance,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_R_regional_signed_normal_displacement_mean,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_R_regional_signed_normal_displacement_median,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_R_regional_signed_normal_displacement_p95,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,cheekbone_R_stable_anchor_unstable_residual,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_surface_area_ratio,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,cheekbone_R_tps_bending_energy_proxy,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_arap_deformation_energy,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_bbox_area_ratio,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_bbox_volume_ratio,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_convexity_index,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_depth_curvature_proxy,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_depth_ratio,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_height_ratio,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,chin_icp_refined_residual,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_laplacian_curvature_proxy,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_normal_gradient_proxy,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_normal_variance,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_offset_asymmetry,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_projection_ratio,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_regional_mean_vertex_distance,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_regional_median_vertex_distance,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_regional_p95_vertex_distance,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,chin_regional_signed_normal_displacement_mean,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,chin_regional_signed_normal_displacement_median,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,chin_regional_signed_normal_displacement_p95,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,chin_stable_anchor_unstable_residual,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_surface_area_ratio,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_tps_bending_energy_proxy,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_mandible,mandible,mandible.py,chin_width_ratio,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,cranial_face_index,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,cranial_proportion,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,depth_asymmetry,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,exp_params_norm,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,eye_aspect_ratio_L,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,eye_aspect_ratio_R,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F13,eye_mask,eye_mask_metrics.py,eye_mask_silicone_prob,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,catalog,discrimination,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,forehead,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F7,area_volume,area_volume_convexity.py,forehead_bbox_area_ratio,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F7,area_volume,area_volume_convexity.py,forehead_bbox_volume_ratio,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F7,area_volume,area_volume_convexity.py,forehead_convexity_index,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,forehead_depth_curvature_proxy,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,forehead_laplacian_curvature_proxy,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,forehead_normal_gradient_proxy,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,forehead_normal_variance,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,forehead_slope_index,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F7,area_volume,area_volume_convexity.py,forehead_surface_area_ratio,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,geometry_reliability,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_nose,nose,nose_bridge.py,glabella_nasion_projection_angle,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_nose,nose,nose_bridge.py,glabella_subnasale_pogonion_angle,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,global_arap_deformation_energy,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
